City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Sumenep,ID,2022-10-18 02:31:25,-7.0167,113.8667,81.27,77,100,3.44
293,Dunedin,NZ,2022-10-18 02:31:26,-45.8742,170.5036,53.74,50,90,12.1
294,Ngunguru,NZ,2022-10-18 02:31:26,-35.6167,174.5,65.14,52,15,4.5
295,Kaeo,NZ,2022-10-18 02:31:27,-35.1,173.7833,69.33,61,3,10.16
296,Caluquembe,AO,2022-10-18 02:31:28,-13.7833,14.6833,62.08,80,98,3.15
297,Kamenka,RU,2022-10-18 02:31:28,51.3223,42.7678,43.81,68,94,9.66
298,Midland,US,2022-10-18 02:31:29,31.9974,-102.0779,57.87,73,75,10.36
299,Koroni,GR,2022-10-18 02:31:29,36.8,21.95,63.07,52,0,9.64
300,Zholymbet,KZ,2022-10-18 02:31:30,51.7433,71.7122,41.23,62,96,10.96
301,Kavieng,PG,2022-10-18 02:31:30,-2.5744,150.7967,84.29,71,57,16.08
302,Kununurra,AU,2022-10-18 02:31:31,-15.7667,128.7333,91.38,49,46,9.22
303,Hirado,JP,2022-10-18 02:31:31,33.3597,129.5531,63.0,69,89,23.62
304,Noyabrsk,RU,2022-10-18 02:31:32,63.1994,75.4507,37.51,94,100,1.95
305,Padang,ID,2022-10-18 02:31:32,-0.9492,100.3543,84.25,69,100,2.66
306,Bac Lieu,VN,2022-10-18 02:31:33,9.285,105.7244,83.43,69,95,4.29
307,Sur,OM,2022-10-18 02:31:33,22.5667,59.5289,80.13,34,91,6.82
308,Henties Bay,NA,2022-10-18 02:31:34,-22.116,14.2845,56.34,93,14,1.86
309,Zhezkazgan,KZ,2022-10-18 02:31:34,47.8043,67.7144,30.18,80,40,6.71
310,Mamallapuram,IN,2022-10-18 02:31:35,12.6264,80.1722,84.25,75,88,5.39
311,Katsuura,JP,2022-10-18 02:31:35,35.1333,140.3,62.74,87,100,23.71
312,Virginia Beach,US,2022-10-18 02:31:36,36.8529,-75.978,64.02,96,99,3.0
313,Ribeira Brava,PT,2022-10-18 02:31:37,32.65,-17.0667,74.01,86,17,13.51
314,Khanu Woralaksaburi,TH,2022-10-18 02:31:37,16.0617,99.8606,80.91,64,33,3.4
315,Solnechnyy,RU,2022-10-18 02:31:38,50.7214,136.6319,40.32,40,38,0.47
316,Barra Dos Coqueiros,BR,2022-10-18 02:31:38,-10.9089,-37.0386,78.82,73,20,12.66
317,Girardot,CO,2022-10-18 02:31:39,4.2987,-74.8047,80.6,79,100,2.95
318,Porbandar,IN,2022-10-18 02:31:39,21.6422,69.6093,82.56,39,36,5.84
319,Carnarvon,AU,2022-10-18 02:31:40,-24.8667,113.6333,76.44,34,0,10.87
320,Huarmey,PE,2022-10-18 02:31:41,-10.0681,-78.1522,61.54,85,9,7.27
321,Oranjestad,AW,2022-10-18 02:29:14,12.524,-70.027,82.9,85,20,12.66
322,Sechura,PE,2022-10-18 02:31:42,-5.5569,-80.8222,62.26,80,12,11.14
323,Goderich,CA,2022-10-18 02:32:43,43.7501,-81.7165,46.9,93,100,1.14
324,Kalmunai,LK,2022-10-18 02:32:43,7.4167,81.8167,81.5,75,95,4.0
325,Codrington,AU,2022-10-18 02:32:44,-38.2667,141.9667,66.6,60,100,9.13
326,Vagay,RU,2022-10-18 02:32:44,57.9375,69.0217,38.52,93,100,4.76
327,Kudahuvadhoo,MV,2022-10-18 02:32:45,2.6708,72.8944,80.74,71,97,13.76
328,Chabahar,IR,2022-10-18 02:32:45,25.2919,60.643,79.97,66,99,4.12
329,Yarmouth,US,2022-10-18 02:32:46,41.7057,-70.2286,62.02,95,75,5.75
330,Salou,ES,2022-10-18 02:32:46,41.0766,1.1416,70.03,89,20,5.75
331,Hovd,MN,2022-10-18 02:32:47,48.0056,91.6419,48.54,30,100,4.68
332,Teguldet,RU,2022-10-18 02:32:47,57.3064,88.1667,35.82,97,100,7.05
333,Nola,IT,2022-10-18 02:32:48,40.922,14.5329,65.62,87,0,1.41
334,Chuy,UY,2022-10-18 02:32:48,-33.6971,-53.4616,59.27,79,100,16.53
335,Bubaque,GW,2022-10-18 02:32:49,11.2833,-15.8333,80.55,79,76,7.65
336,General Pico,AR,2022-10-18 02:32:49,-35.6566,-63.7568,52.92,46,59,8.21
337,Olafsvik,IS,2022-10-18 02:32:50,64.8945,-23.7142,43.97,69,78,13.04
338,Ahuimanu,US,2022-10-18 02:32:50,21.4447,-157.8378,83.91,61,0,12.66
339,Sarakhs,IR,2022-10-18 02:32:51,36.5449,61.1577,59.14,51,0,0.0
340,Khor,RU,2022-10-18 02:32:52,47.8861,134.9464,40.77,43,4,15.9
341,Netarhat,IN,2022-10-18 02:32:52,23.4833,84.2667,66.24,87,89,2.55
342,Praia Da Vitoria,PT,2022-10-18 02:32:53,38.7333,-27.0667,59.76,82,40,20.11
343,Alofi,NU,2022-10-18 02:32:53,-19.0595,-169.9187,82.29,61,40,14.97
344,Hasaki,JP,2022-10-18 02:32:54,35.7333,140.8333,63.21,82,100,26.02
345,Krasnovishersk,RU,2022-10-18 02:32:54,60.4078,57.082,38.75,96,100,10.11
346,Hrob,CZ,2022-10-18 02:32:55,50.6592,13.7268,52.29,91,46,0.58
347,San Quintin,MX,2022-10-18 02:32:55,30.4833,-115.95,67.21,85,0,14.07
348,Igrim,RU,2022-10-18 02:32:22,63.1906,64.4162,41.58,89,100,9.17
349,Chernyshevskiy,RU,2022-10-18 02:32:56,63.0128,112.4714,29.16,75,100,6.38
350,Longyearbyen,SJ,2022-10-18 02:32:57,78.2186,15.6401,21.04,79,20,10.36
351,Fiumicino,IT,2022-10-18 02:32:57,41.7675,12.2291,66.78,89,0,4.61
352,Margate,GB,2022-10-18 02:32:58,51.3813,1.3862,52.3,76,68,6.93
353,Jasper,US,2022-10-18 02:30:15,37.2001,-94.3502,44.55,38,0,4.61
354,Port Macquarie,AU,2022-10-18 02:32:59,-31.4333,152.9167,71.89,72,99,12.1
355,Pahrump,US,2022-10-18 02:32:59,36.2083,-115.9839,76.24,29,2,1.01
356,Azacualpa,HN,2022-10-18 02:33:00,15.3433,-88.5514,75.85,99,76,1.28
357,Kulhudhuffushi,MV,2022-10-18 02:33:00,6.6221,73.07,79.52,84,100,23.89
358,Yenangyaung,MM,2022-10-18 02:33:01,20.4667,94.8833,83.71,67,17,4.0
359,Acapulco,MX,2022-10-18 02:33:01,16.8634,-99.8901,80.42,89,75,4.61
360,Buraydah,SA,2022-10-18 02:30:29,26.326,43.975,66.65,16,96,7.63
361,Meulaboh,ID,2022-10-18 02:33:02,4.1363,96.1285,82.63,69,100,2.89
362,Mehamn,NO,2022-10-18 02:33:03,71.0357,27.8492,40.95,87,100,29.93
363,Richards Bay,ZA,2022-10-18 02:33:04,-28.783,32.0377,71.67,85,74,11.14
364,Luderitz,NA,2022-10-18 02:33:04,-26.6481,15.1594,58.53,84,60,9.86
365,Itoigawa,JP,2022-10-18 02:33:05,37.0333,137.85,57.02,86,100,2.57
366,Brae,GB,2022-10-18 02:33:05,60.3964,-1.353,49.5,79,84,17.94
367,Salcininkai,LT,2022-10-18 02:33:07,54.3,25.3833,59.09,77,100,14.27
368,Valparaiso,CL,2022-10-18 02:32:20,-33.0393,-71.6273,53.24,87,75,5.75
369,Alihe,CN,2022-10-18 02:33:08,50.5667,123.7167,42.26,32,11,7.05
370,Rio Grande,BR,2022-10-18 02:33:08,-32.035,-52.0986,61.61,88,100,21.25
371,Madang,PG,2022-10-18 02:34:09,-5.2246,145.7966,85.57,64,76,7.45
372,Altamira,BR,2022-10-18 02:34:09,-3.2033,-52.2064,72.73,97,100,2.17
373,Beloha,MG,2022-10-18 02:34:10,-25.1667,45.05,67.82,82,2,13.44
374,Komsomolskiy,UZ,2022-10-18 02:34:11,40.4272,71.7189,57.92,72,75,9.22
375,Maceio,BR,2022-10-18 02:34:08,-9.6658,-35.7353,72.84,94,40,5.75
376,Jieshi,CN,2022-10-18 02:34:11,22.8134,115.8257,70.99,64,100,20.69
377,Lebu,CL,2022-10-18 02:34:12,-37.6167,-73.65,51.6,96,69,3.96
378,Pont-Rouge,CA,2022-10-18 02:34:12,46.7566,-71.6978,53.26,74,100,11.39
379,Lucapa,AO,2022-10-18 02:34:13,-8.4192,20.7447,64.6,96,100,1.57
380,Iringa,TZ,2022-10-18 02:34:13,-7.7667,35.7,53.26,89,4,5.19
381,Ugoofaaru,MV,2022-10-18 02:34:14,5.6667,73.0,80.69,78,100,19.86
382,Flinders,AU,2022-10-18 02:34:14,-34.5833,150.8552,67.05,77,100,5.93
383,Anloga,GH,2022-10-18 02:34:15,5.7947,0.8973,78.85,83,55,6.29
384,Salym,RU,2022-10-18 02:34:15,60.0625,71.4789,36.84,93,99,3.83
385,Adolfo Lopez Mateos,MX,2022-10-18 02:34:16,28.4667,-107.3,53.92,75,0,5.75
386,Ratnagiri,IN,2022-10-18 02:34:16,16.9833,73.3,79.16,82,100,3.49
387,Vila Do Maio,CV,2022-10-18 02:34:17,15.1333,-23.2167,77.79,81,98,13.02
388,Mpika,ZM,2022-10-18 02:34:17,-11.8343,31.4529,60.91,56,1,8.16
389,Malakal,SS,2022-10-18 02:34:18,9.5334,31.6605,71.02,95,100,1.72
390,Licata,IT,2022-10-18 02:34:18,37.1071,13.9461,65.23,80,14,1.61
391,Jimenez,MX,2022-10-18 02:34:19,28.3333,-105.4,58.51,82,11,12.15
392,Daryapur,IN,2022-10-18 02:34:20,20.9333,77.3333,76.69,85,88,3.69
393,Marathon,US,2022-10-18 02:34:21,44.9,-89.7668,34.18,73,20,16.11
394,Ihosy,MG,2022-10-18 02:34:21,-22.4,46.1167,58.71,85,21,7.47
395,Cidreira,BR,2022-10-18 02:34:22,-30.1811,-50.2056,63.79,91,98,18.52
396,Fort Dodge,US,2022-10-18 02:31:30,42.4975,-94.168,30.2,55,0,4.61
397,Nuuk,GL,2022-10-18 02:32:57,64.1835,-51.7216,43.41,70,100,18.41
398,Kamaishi,JP,2022-10-18 02:32:28,39.2667,141.8833,58.71,43,93,4.03
399,Laguna De Perlas,NI,2022-10-18 02:34:23,12.3429,-83.6712,78.01,86,100,4.56
400,San Cristobal,VE,2022-10-18 02:34:23,7.7669,-72.225,66.38,98,100,1.48
401,Tsaratanana,MG,2022-10-18 02:34:24,-16.7833,47.65,63.7,57,0,7.81
402,Lensk,RU,2022-10-18 02:34:24,60.7253,114.9278,34.39,53,100,5.93
403,San Andres,CO,2022-10-18 02:34:25,12.5847,-81.7006,82.42,78,20,4.61
404,Puerto Escondido,MX,2022-10-18 02:34:26,15.85,-97.0667,79.63,61,40,3.44
405,Nouadhibou,MR,2022-10-18 02:34:26,20.931,-17.0347,75.18,64,100,19.57
406,Vila,PT,2022-10-18 02:34:27,42.0304,-8.1588,56.28,94,100,5.59
407,Lata,PT,2022-10-18 02:34:27,40.1629,-8.3327,59.07,80,71,5.61
408,Brawley,US,2022-10-18 02:34:28,32.9787,-115.5303,83.01,44,0,3.44
409,Siavonga,ZM,2022-10-18 02:34:28,-16.5382,28.7088,72.32,46,59,6.08
410,Troitskoye,RU,2022-10-18 02:34:29,52.9821,84.6757,43.61,72,99,10.42
411,Nabire,ID,2022-10-18 02:34:29,-3.3667,135.4833,85.14,70,91,3.22
412,Moyale,KE,2022-10-18 02:34:30,3.5167,39.0584,63.54,95,91,5.57
413,Ko Samui,TH,2022-10-18 02:34:30,9.5357,99.9357,82.31,83,20,2.3
414,Ahtopol,BG,2022-10-18 02:34:31,42.1,27.95,59.92,76,100,13.2
415,Zaysan,KZ,2022-10-18 02:34:31,47.4667,84.8667,51.49,69,100,2.39
416,Trincomalee,LK,2022-10-18 02:34:32,8.5711,81.2335,81.39,77,100,17.18
417,Verkhoturye,RU,2022-10-18 02:35:32,58.8627,60.8054,40.53,80,92,10.07
418,Sweetwater,US,2022-10-18 02:35:33,25.7634,-80.3731,81.01,88,40,6.91
419,Vila Franca Do Campo,PT,2022-10-18 02:35:33,37.7167,-25.4333,61.21,75,74,14.54
420,Alyangula,AU,2022-10-18 02:35:34,-13.8483,136.4192,86.36,60,38,12.55
421,Cacapava,BR,2022-10-18 02:35:34,-23.1008,-45.7069,66.45,97,93,1.05
422,Sao Joao Da Barra,BR,2022-10-18 02:32:54,-21.6403,-41.0511,73.36,89,100,16.49
423,Muros,ES,2022-10-18 02:35:35,42.7762,-9.0603,64.69,96,100,10.18
424,Saint Anthony,US,2022-10-18 02:30:48,45.0205,-93.218,32.25,56,100,13.8
425,Vestmannaeyjar,IS,2022-10-18 02:35:36,63.4427,-20.2734,41.23,74,30,10.67
426,Boden,SE,2022-10-18 02:35:36,65.8252,21.6886,39.2,92,71,4.05
427,Dalby,AU,2022-10-18 02:35:37,-27.1833,151.2667,75.97,55,95,1.01
428,Sao Filipe,CV,2022-10-18 02:35:37,14.8961,-24.4956,78.24,77,100,3.38
429,Khasan,RU,2022-10-18 02:35:38,42.4308,130.6434,49.14,41,1,17.02
430,Harindanga,IN,2022-10-18 02:35:38,22.0383,88.3214,81.37,68,3,8.14
431,Kawai,JP,2022-10-18 02:35:39,34.2333,135.85,62.02,70,74,6.4
432,Chulman,RU,2022-10-18 02:35:39,56.8479,124.9104,26.6,83,100,6.6
433,Mildura,AU,2022-10-18 02:31:42,-34.2,142.15,69.08,50,100,5.55
434,Rexburg,US,2022-10-18 02:31:10,43.826,-111.7897,57.18,38,0,0.0
435,Marica,BR,2022-10-18 02:30:43,-22.9194,-42.8186,75.15,92,76,3.33
436,Savannakhet,LA,2022-10-18 02:35:41,16.566,104.751,75.22,69,20,4.61
437,Koutselion,GR,2022-10-18 02:35:41,39.5889,20.9142,52.72,50,3,4.61
438,Ogbomosho,NG,2022-10-18 02:35:42,8.133,4.25,75.38,90,96,2.21
439,Chenzhou,CN,2022-10-18 02:35:42,25.8,113.0333,73.69,22,37,13.29
440,Buala,SB,2022-10-18 02:35:43,-8.145,159.5921,85.8,65,35,6.2
441,Esqueda,MX,2022-10-18 02:35:43,30.7167,-109.5833,61.3,63,36,9.89
442,Lorengau,PG,2022-10-18 02:35:44,-2.0226,147.2712,85.15,67,99,10.83
443,Carutapera,BR,2022-10-18 02:35:44,-1.195,-46.02,78.64,79,14,8.16
444,Saldanha,ZA,2022-10-18 02:35:45,-33.0117,17.9442,55.45,93,97,10.45
445,Boa Vista,BR,2022-10-18 02:35:45,2.8197,-60.6733,73.38,88,40,5.75
446,Fare,PF,2022-10-18 02:35:45,-16.7,-151.0167,77.23,79,27,16.64
447,Bokoro,TD,2022-10-18 02:35:46,12.3807,17.0568,81.73,30,1,8.16
448,Pangnirtung,CA,2022-10-18 02:35:46,66.1451,-65.7125,23.76,90,99,8.01
449,Kilindoni,TZ,2022-10-18 02:35:47,-7.9139,39.6668,76.03,74,17,9.93
450,Kuusamo,FI,2022-10-18 02:35:47,65.9667,29.1833,32.04,100,0,5.75
451,Taywarah,AF,2022-10-18 02:35:48,33.35,64.4167,42.84,45,6,3.85
452,Bambanglipuro,ID,2022-10-18 02:35:49,-7.95,110.2833,81.81,75,100,9.6
453,Unity,CA,2022-10-18 02:35:49,52.4501,-109.1682,49.24,43,7,8.66
454,Severnyy,RU,2022-10-18 02:35:50,50.677,36.5532,46.44,76,0,8.95
455,Kyshtovka,RU,2022-10-18 02:35:51,56.555,76.6271,39.67,88,100,12.17
456,Sorland,NO,2022-10-18 02:35:51,67.667,12.6934,40.86,64,100,17.47
457,San Carlos De Bariloche,AR,2022-10-18 02:34:46,-41.1456,-71.3082,53.35,54,75,3.44
458,Sorgun,TR,2022-10-18 02:35:52,39.8101,35.186,51.12,86,93,14.47
459,Kamen-Rybolov,RU,2022-10-18 02:35:52,44.7481,132.0403,45.64,41,8,15.08
460,Okhotsk,RU,2022-10-18 02:32:13,59.3833,143.3,30.76,38,98,21.12
461,Paraiso,CR,2022-10-18 02:35:53,9.8383,-83.8656,64.42,97,100,0.92
462,Lazaro Cardenas,MX,2022-10-18 02:35:54,17.9583,-102.2,79.52,84,95,1.74
463,Sungurlare,BG,2022-10-18 02:35:55,42.7667,26.7833,40.37,81,0,5.17
464,Kupang,ID,2022-10-18 02:36:55,-10.1667,123.5833,91.98,58,75,11.5
465,Makokou,GA,2022-10-18 02:36:55,0.5738,12.8642,67.84,99,100,1.01
466,Medicine Hat,CA,2022-10-18 02:36:56,50.0501,-110.6683,61.72,36,0,2.3
467,Tungor,RU,2022-10-18 02:36:56,53.3808,142.9564,37.98,57,100,18.57
468,Sistranda,NO,2022-10-18 02:36:57,63.7256,8.834,44.56,79,98,14.83
469,Belle Fourche,US,2022-10-18 02:36:57,44.6714,-103.8522,49.51,44,0,6.51
470,Manado,ID,2022-10-18 02:36:58,1.487,124.8455,86.77,70,40,2.3
471,Filadelfia,US,2022-10-18 02:36:58,39.9523,-75.1638,57.09,92,20,11.5
472,Phan Thiet,VN,2022-10-18 02:36:59,10.9333,108.1,84.67,68,91,5.57
473,Flin Flon,CA,2022-10-18 02:36:59,54.7682,-101.865,31.86,65,0,10.74
474,Muroto,JP,2022-10-18 02:37:00,33.2833,134.15,70.74,58,62,4.74
475,Aksarka,RU,2022-10-18 02:37:00,66.5606,67.7975,32.86,97,96,11.14
476,Coihaique,CL,2022-10-18 02:36:35,-45.5752,-72.0662,55.35,58,0,4.61
477,Camana,PE,2022-10-18 02:37:01,-16.6228,-72.7111,62.64,80,45,6.22
478,Saint-Francois,FR,2022-10-18 02:37:02,46.4154,3.9054,60.24,82,0,4.61
479,Campeche,MX,2022-10-18 02:37:03,19.0,-90.5,75.65,97,91,2.51
480,Xingyi,CN,2022-10-18 02:37:03,24.1877,102.817,58.37,52,19,7.43
481,Amahai,ID,2022-10-18 02:37:04,-3.3333,128.9167,86.31,65,96,5.03
482,Sibu,MY,2022-10-18 02:37:05,2.3,111.8167,82.71,83,20,1.14
483,Bukachacha,RU,2022-10-18 02:37:05,52.9833,116.9167,37.31,38,19,4.59
484,Biograd Na Moru,HR,2022-10-18 02:37:06,43.9433,15.4519,52.5,79,4,3.22
485,Waddan,LY,2022-10-18 02:37:06,29.1614,16.139,63.79,69,1,4.56
486,Lokosovo,RU,2022-10-18 02:37:07,61.1333,74.8167,38.8,86,100,6.11
487,Saint-Louis,SN,2022-10-18 02:37:07,16.3333,-15.0,83.82,62,82,11.12
488,Roma,US,2022-10-18 02:37:08,43.2128,-75.4557,48.96,92,0,4.0
489,Naze,JP,2022-10-18 02:37:09,28.3667,129.4833,65.32,74,100,21.52
490,Clonakilty,IE,2022-10-18 02:37:09,51.6231,-8.8706,55.09,92,81,13.22
491,Arman,RU,2022-10-18 02:37:10,59.7,150.1667,26.02,46,95,16.89
492,Linxia,CN,2022-10-18 02:37:10,35.6003,103.2064,54.1,37,65,1.59
493,Verkhoyansk,RU,2022-10-18 02:37:11,67.5447,133.385,18.28,92,100,2.53
494,Acarau,BR,2022-10-18 02:37:11,-2.8856,-40.12,78.55,82,41,20.0
495,Huron,US,2022-10-18 02:37:12,41.1501,-82.5499,39.0,86,100,15.52
496,Cockburn Town,TC,2022-10-18 02:36:02,21.4612,-71.1419,81.68,75,2,10.76
497,Nizhneangarsk,RU,2022-10-18 02:37:13,55.7833,109.55,30.94,50,100,0.31
498,Bonthe,SL,2022-10-18 02:37:13,7.5264,-12.505,76.28,86,62,2.46
499,Kiunga,PG,2022-10-18 02:37:14,-6.1219,141.2906,80.55,82,100,1.95
500,Bacolod,PH,2022-10-18 02:37:15,10.6667,122.95,82.9,78,100,10.67
501,Sokoto,NG,2022-10-18 02:37:15,13.0609,5.239,77.97,24,8,6.93
502,Surt,LY,2022-10-18 02:37:16,31.2089,16.5887,70.29,74,56,6.64
503,Ozieri,IT,2022-10-18 02:37:17,40.586,9.0012,60.03,78,58,0.63
504,Mabaruma,GY,2022-10-18 02:37:17,8.2,-59.7833,74.75,94,80,2.42
505,Nantucket,US,2022-10-18 02:37:18,41.2835,-70.0995,62.74,91,84,16.31
506,Curup,ID,2022-10-18 02:37:18,-3.4667,102.5333,78.84,70,100,3.58
507,Divnomorskoye,RU,2022-10-18 02:37:20,44.5011,38.1353,51.62,90,25,11.41
508,Abilene,US,2022-10-18 02:37:21,32.4487,-99.7331,57.42,45,0,8.05
509,Hilton Head Island,US,2022-10-18 02:33:03,32.2163,-80.7526,74.98,89,99,6.91
510,Cabedelo,BR,2022-10-18 02:38:22,-6.9811,-34.8339,77.67,79,17,13.06
511,Majene,ID,2022-10-18 02:38:22,-3.5403,118.9707,84.92,71,96,1.86
512,Gravdal,NO,2022-10-18 02:38:23,68.1214,13.5031,42.85,66,100,14.09
513,Constitucion,CL,2022-10-18 02:38:23,-35.3333,-72.4167,53.29,77,93,5.06
514,Gondanglegi,ID,2022-10-18 02:38:24,-7.7479,112.0132,83.25,71,100,12.17
515,Cherskiy,RU,2022-10-18 02:38:25,68.75,161.3,1.31,93,33,1.97
516,Kirakira,SB,2022-10-18 02:38:25,-10.4544,161.9205,84.83,70,22,6.22
517,Romny,UA,2022-10-18 02:38:26,50.751,33.4747,43.81,59,42,7.96
518,Timbo,BR,2022-10-18 02:38:27,-26.8233,-49.2717,62.91,95,100,1.19
519,Pangody,RU,2022-10-18 02:38:27,65.85,74.4859,36.5,91,100,11.03
520,Westport,US,2022-10-18 02:36:07,41.1415,-73.3579,57.79,86,100,3.44
521,Dubai,AE,2022-10-18 02:37:33,25.2582,55.3047,77.25,100,40,6.91
522,Bella Vista,US,2022-10-18 02:38:28,36.4295,-94.2316,45.41,37,0,8.05
523,Raja Jang,PK,2022-10-18 02:38:29,31.2208,74.2519,69.93,30,0,4.52
524,Colares,PT,2022-10-18 02:38:29,38.7992,-9.4469,68.32,98,90,5.99
525,Katol,IN,2022-10-18 02:38:30,21.2667,78.5833,75.96,83,64,5.95
526,Muravlenko,RU,2022-10-18 02:38:30,63.7898,74.523,37.17,81,99,8.39
527,Vredendal,ZA,2022-10-18 02:38:31,-31.6683,18.5012,57.74,84,94,0.67
528,Clinton,US,2022-10-18 02:38:31,42.587,-82.9199,43.12,81,100,10.36
529,Klaksvik,FO,2022-10-18 02:38:32,62.2266,-6.589,40.12,73,92,13.47
530,Conde,BR,2022-10-18 02:37:55,-7.2597,-34.9075,76.46,83,20,9.22
531,Stabat,ID,2022-10-18 02:38:33,3.761,98.4513,84.4,61,96,1.28
532,Saravena,CO,2022-10-18 02:38:33,6.9538,-71.8752,72.34,93,91,2.8
533,Olinda,BR,2022-10-18 02:38:34,-8.0089,-34.8553,80.33,65,40,9.22
534,Broken Hill,AU,2022-10-18 02:38:34,-31.95,141.4333,66.74,37,98,15.79
535,Cayenne,GF,2022-10-18 02:38:35,4.9333,-52.3333,75.24,94,0,0.0
536,Ostrovnoy,RU,2022-10-18 02:38:35,68.0531,39.5131,43.79,88,98,26.55
537,Chipinge,ZW,2022-10-18 02:38:36,-20.1883,32.6236,58.15,93,99,4.09
538,Fethiye,TR,2022-10-18 02:38:36,36.6217,29.1164,67.87,65,62,6.8
539,Maxixe,MZ,2022-10-18 02:38:37,-23.8597,35.3472,70.36,86,23,5.44
540,Guanica,PR,2022-10-18 02:36:41,17.9716,-66.908,79.97,89,11,3.36
541,Ayia Galini,GR,2022-10-18 02:38:38,35.1,24.6833,65.39,81,43,10.85
542,Gat,IL,2022-10-18 02:38:38,31.61,34.7642,70.39,80,15,2.75
543,Rafaela,AR,2022-10-18 02:38:39,-31.2503,-61.4867,60.98,54,51,1.01
544,Axim,GH,2022-10-18 02:37:32,4.8699,-2.2405,76.35,89,15,3.27
545,Beisfjord,NO,2022-10-18 02:38:39,68.3751,17.5988,39.04,96,100,4.45
546,Mari-Turek,RU,2022-10-18 02:38:40,56.7895,49.6235,42.55,91,100,12.5
547,Moche,PE,2022-10-18 02:38:40,-8.1711,-79.0092,59.18,88,75,8.05
548,Quang Ngai,VN,2022-10-18 02:38:41,15.1167,108.8,81.19,64,100,11.14
549,Anito,PH,2022-10-18 02:38:42,12.4497,125.2886,89.33,57,100,1.61
550,Hegang,CN,2022-10-18 02:38:42,47.4,130.3667,42.98,34,0,13.27
551,Adrar,MR,2022-10-18 02:38:43,20.5022,-10.0711,82.09,12,78,9.4
552,Polyarnyy,RU,2022-10-18 02:38:43,69.1989,33.4478,37.8,80,65,20.92
553,Paoua,CF,2022-10-18 02:38:44,7.2427,16.4406,68.45,96,96,2.1
554,Barvinkove,UA,2022-10-18 02:38:44,48.9097,37.0205,43.02,70,27,5.44
555,Atambua,ID,2022-10-18 02:38:45,-9.1061,124.8925,85.1,63,59,4.92
556,Kapit,MY,2022-10-18 02:39:45,2.0167,112.9333,84.56,69,94,1.25
557,Port Hedland,AU,2022-10-18 02:36:23,-20.3167,118.5667,86.05,14,5,19.57
558,Pinyug,RU,2022-10-18 02:39:46,60.251,47.7842,43.83,89,100,9.24
559,Darhan,MN,2022-10-18 02:37:36,49.4867,105.9228,41.56,23,100,7.25
560,Jesenik,CZ,2022-10-18 02:36:13,50.2294,17.2046,53.87,69,81,8.9
561,Kattivakkam,IN,2022-10-18 02:39:47,13.2167,80.3167,86.09,74,92,5.61
562,Snezhnogorsk,RU,2022-10-18 02:39:47,69.1933,33.2531,35.38,82,56,20.18
563,Sao Borja,BR,2022-10-18 02:39:48,-28.6606,-56.0044,64.94,84,100,8.61
564,Awbari,LY,2022-10-18 02:39:49,26.5921,12.7805,64.42,49,0,7.31
565,Anderson,US,2022-10-18 02:38:27,34.5334,-82.6499,63.48,57,0,11.5
566,Matagami,CA,2022-10-18 02:39:49,49.7502,-77.6328,42.91,100,100,6.91
